title,link
Previous issues,http://rubyweekly.com/issues
Heroku Makes Ruby 2.0.0 The Default on All New Ruby Applications,https://blog.heroku.com/archives/2013/6/17/ruby-2-default-new-aps
If Your Business Uses Rails 2.3 You Need To Move To A Supported Option ASAP,http://www.kalzumeus.com/2013/06/17/if-your-business-uses-rails-2-3-you-need-to-move-to-a-supported-option-asap/
Meet Fifteen Ruby Core Committers,http://rubysource.com/meet-fifteen-ruby-core-committers/
Honeybadger.io is error monitoring for Ruby; by devs who give a !@#$,https://www.honeybadger.io/
Try us free,https://www.honeybadger.io/pages/plans
features,https://www.honeybadger.io/documentation/project_setup
free t-shirt.,http://honeybadger.us5.list-manage2.com/subscribe?u=624aa4162f5834d06e9347c6e&id=9beea9cf63
,https://www.honeybadger.io/
Does the GIL Make Your Ruby Code Thread-Safe?,http://www.rubyinside.com/does-the-gil-make-your-ruby-code-thread-safe-6051.html
Running Changed Tests (Only),http://crashruby.com/2013/06/13/running-changed-tests/
How Do I Benchmark Ruby Code?,http://rubylearning.com/blog/2013/06/19/how-do-i-benchmark-ruby-code/
Building Awesome Rails APIs: Part 1,http://collectiveidea.com/blog/archives/2013/06/13/building-awesome-rails-apis-part-1/
ReactiveCocoa and RubyMotion: The Setup,http://spin.atomicobject.com/2013/06/18/reactivecocoa-rubymotion/
Implementing Worker Threads in Rails,http://blog.arkency.com/2013/06/implementing-worker-threads-in-rails/
Designing with Class: Sinatra + PostgreSQL + Heroku,http://mherman.org/blog/2013/06/08/designing-with-class-sinatra-plus-postgresql-plus-heroku/
Faster Rails Test Runs...with Unix!,http://www.jstorimer.com/blogs/workingwithcode/8136295-screencast-faster-rails-test-runs-with-unix
The Ruby Rogues on ActiveRecord with Ernie Miller,http://rubyrogues.com/110rr-activerecord-with-ernie-miller/
RailsCasts on Foundation,http://railscasts.com/episodes/417-foundation
PeepCode Releases 'Meet Elixir' Screencast,https://peepcode.com/products/elixir
TDDing iOS Apps for Fun and Profit with RubyMotion,http://www.youtube.com/watch?v=7v3_t5SK8DM
Introducing Gemrat: Add Gems From the Command Line,http://www.drurly.com/blog/2013/06/16/introducing-gemrat-add-gems-the-command-line/
Stubbing Views in Rails Controller Testing,http://www.frodsan.com/stubbing-views-rails-controller-testing
blind,https://github.com/frodsan/blind
Lyricfy: Song Lyrics for your Ruby Apps,https://github.com/javichito/lyricfy
Software Developer,http://jobs.macmillan.com/VacancyDetail.aspx?VacancyUID=000000003206
Rails Engineer at LayerVault (New York; NY or Remote),mailto:kelly@layervault.com
Ruby Developers at HouseTrip (London; UK),http://hire.jobvite.com/j/?cj=oqRWWfwT&s=Ruby_weekly
Coveralls.io - Code Coverage History and Statistics,https://coveralls.io/?utm_source=Ruby+Weekly&utm_medium=email&utm_campaign=coveralls

