title,link
Read this on the Web,http://bitcoinweekly.com/issues/42
,http://bitcoinweekly.com
Balaji Srinivasan on Bitcoin's Bigger Picture,https://storify.com/tikhon/bitcoin-is-more-than-a-currency-it-s-an-enabling-t
Bitcoin and Airlines,http://two-bit-idiot.tumblr.com/post/110688173124/bitcoin-and-airlines
The State of the Blockchain in 2015,http://jackgavigan.com/2015/02/06/the-state-of-the-blockchain-in-2015/
My State of the Net panel on Bitcoin,https://medium.com/tech-liberation/my-state-of-the-net-panel-on-bitcoin-60aab410c94a
The Bitcoin Startup Ecosystem is Frail: Beware of the Next Crash,http://startupmanagement.org/2015/02/07/the-bitcoin-startup-ecosystem-is-frail-beware-of-the-next-crash/
Mainstream Use of Bitcoin May Be Plateauing at a Low Level,http://www.technologyreview.com/news/535221/is-bitcoin-stalling/
Bitcoin Is Worth at Least $0.25,http://two-bit-idiot.tumblr.com/post/111444475624/bitcoin-is-worth-at-least-0-25
What is Good Money?,https://medium.com/@ntmoney/what-is-good-money-ae3385cf7633
Economic Fallacies and the Block Size Limit; part 2: Price Discovery,http://bitcoinism.liberty.me/2015/02/09/economic-fallacies-and-the-block-size-limit-part-2-price-discovery/
Would Bitcoin fall off a cliff if it dropped to $100 or $150?,http://ideas.4brad.com/would-bitcoin-fall-cliff-if-it-dropped-100
MtGox investigation update and preliminary release,http://blog.wizsec.jp/2015/02/mtgox-investigation-release.html
Waiting For Blocks,http://hashingit.com/analysis/41-waiting-for-blocks
What is the blockchain hard fork “missile crisis?”,http://www.ofnumbers.com/2015/02/06/what-is-the-blockchain-hard-fork-missile-crisis/
US Marshals to Auction 50;000 Bitcoins in March,http://www.coindesk.com/us-marshals-auction-50000-bitcoins-march/
February 15th 2015 Mining Pool Statistics,http://organofcorti.blogspot.fr/2015/02/february-15th-2015-mining-pool.html
February 15th 2015 Block Maker Statistics,http://organofcorti.blogspot.fr/2015/02/february-15th-2015-block-maker.html
February 15th 2015 Network Statistics,http://organofcorti.blogspot.fr/2015/02/february-15th-2015-network-statistics.html
The intersection of Ricardian and Smart Contracts,https://docs.google.com/document/d/1WgAoioqbV8JUNOmHVFo16D88e59mVj2SzFpFg2jmBx4/edit
How are Cryptocurrency Investments Different than Securities Investments?,http://coincenter.org/2015/02/cryptocurrency-investments-different-securities-investments/
A Simple Model for Smart Contracts,http://gendal.me/2015/02/10/a-simple-model-for-smart-contracts/
BitMoby,http://www.bitmoby.com/
Bitrated · Identity; Reputation & Trust,https://www.bitrated.com/?v2=&utm_source=bitcoinweekly&utm_medium=email
We Deserve A Better Bitcoin Experience Than Circle,http://uncrunched.com/2015/02/17/we-deserve-a-better-bitcoin-experience-than-circle/
Ledger raises a 1.3M€ seed round to accelerate the development of its Bitcoin security solutions,https://medium.com/@Ledger/ledger-raises-a-1-3m-seed-round-to-accelerate-the-development-of-its-bitcoin-security-solutions-5a665b821187
Pantera Leads $1.1 Million Funding for Bitcoin Startup BitPesa,http://www.coindesk.com/bitpesa-1-1-million-bitcoin-africa/
Bitcoin Core version 0.10.0 released,https://bitcoin.org/en/release/v0.10.0
Bitcoin full node in F#,https://bitcoinfs.github.io/bitcoinfs/index.html
Privacy in BitcoinJ,https://jonasnick.github.io/blog/2015/02/12/privacy-in-bitcoinj/
[pdf] A Faster Bitcoin Network,ftp://ftp.tik.ee.ethz.ch/pub/students/2014-HS/SA-2014-42.pdf
[video] Bitcoin Core 0.10.0 - The New Features with Peter Wuille,https://www.youtube.com/watch?v=asC_kVJ6sig&utm_source=bitcoinweekly&utm_medium=email
[pdf] A First Look at the Usability of Bitcoin Key Management,http://users.encs.concordia.ca/~clark/papers/2015_usec.pdf
All Aboard The BitGo MultiSig Express,https://medium.com/@benedictchan/all-aboard-the-bitgo-multisig-express-9af502044ee4
[bitcoin-dev] On Rewriting Bitcoin,http://www.mail-archive.com/bitcoin-development@lists.sourceforge.net/msg07052.html
Bitcore Playground,http://bitcore.io/playground/#/units
Blockstore: A Key-Value Store on Bitcoin,http://blog.onename.com/blockstore-bitcoin/
Faster SHA-256 ASICs using carry reduced adders,https://bitslog.wordpress.com/2015/02/17/faster-sha-256-asics-using-carry-reduced-adders/
Stanislas Marion,https://twitter.com/stanmarion
See our archives,http://bitcoinweekly.com/issues

